id,dna
6331,65907128288818520491107468167774560255512738016114558701284151116339295169855
6332,26480389966754024753191898535665401889477662449384216584173531420155107041300
6333,33670025244888855909490006466020760577740731148547701229696090989567654027097
6334,47501568358030114275089411088598529899470546346160674909398616031614004361140
6335,45668969657396056054205716949985243285972601638343324005315530191930056132004
6336,60208442881178060643410840660898830924465542335315498937678716021839789707088
6337,85805046078477244819026359609416403463639005349591334789730890727893423134002
6338,105149824142711353492431560489023387084069369634907321052207671389709624477091
6339,10142850875077458347220969371480882410797217288533209166376990057563967157199
6340,90785595649355213838286555340839183076545374995637743074296599402138876427765
6341,34627759684713515646644960964200482083130109354929510334978403955825963723052
6342,107474981243934030122468329652035966181613432018820201124911719550902089642109
6343,35980533937266066101878076306385862595878883357814987576404213673882027174808
6344,69782411275901770585628400148053003923320091856079267924269105877434355129324
6345,18771690650301812475837464279206331948946287899667077316260462290958789201154
6346,90930599296175175398431040353703214497349733718246116524164467628792341093414
6347,28560597791545813720043249238198532396316214969921486934926094763482483529375
6348,8770504703835702152325681107962491322714351585093978115978330157789477116325
6349,44972859012076629308791280462904390525006115039306270729374117140004938892916
6350,72206177643004453417701385047719820519547665188689076240306046216723807040312
6351,4460472358721354899925418064623525611063235830261225767463903263128715994383
6352,39083464502793375517975284585040551210923732513987255149833836908271750867115
6353,68615295743423110501964550664387415183454897101908113408307577401363520352734
6354,82726325777047015678014467229666242761601698560979509856102504819985144414147
6355,61678038169935774444088229322161179435780114784505891304106837933132374025375
6356,88939326280688847958941347723494541387542520107902782322136974357860317780758
6357,7312063901776840798541657169791692907150600292065638396676853383474722519032
6358,21634377105494732996640016770453745118620656512093770833332537214775718412346
6359,79214125698168210419603317633085582587440727246356606898204568576274718309607
6360,40764430363381848612796070066177466038451230925038354162322016050002427486767
6361,96349160412468963753785919022176828686006036404632313176506901754813335048697
6362,102839457548648576479983394989371501928315292711290260932589058244855714602762
6363,108862072841999186894439690134781950341081272615616049543200560369401033152159
6364,37353290591359825859069368693957458597370320152821700496545740054556554244289
6365,78635702656843421550794085331481783503946663615356121159410672777818748877605
6366,26921037490862571787323373830663235629890096828050640940354308656756822582269
6367,9856974434492966643244982469766799219899151963494565320800911288218483663953
6368,61341100029982204200554644608334841973398568024677742973808637781388886899476
6369,84877024446866625619909856886980600797414328387254844348911298303550412253561
6370,45842866732221114463712804100763342895555688694782540454677715398257552644156
6371,108574279391255586611450476101735569891502669667460603472977646652282102510084
6372,110020257643581767611500170898133745179121956573439483390632048411343708558591
6373,34068184226063196158332074780119588427529294512114630388922784221810948881490
6374,70210160116728373621096634226862131931474086575105880856274080317962533960930
6375,32401508820499673530806608567102819729131933191250545039513991749507995861189
6376,110535006671932486925049180140594429906998842181267936910113512245256504850201
6377,115324832595111778047064327449548584387110326152551729513963229813064806639314
6378,81006096808480063098586497478398926081493663406847295285343076790265598939444
6379,69619065274071903649408018319079877980773591306038156151613951109709532768436
6380,68147070921904707450966827603002173401234400377496896692715021886473840476688
6381,36644674012566140947746400492931009662606667687318999816095478902212653338668
6382,72316464006694980182333858108168610508885771890278908835828545907932878174229
6383,81438161282517780621940500801637557671078297296357247467871344940259786767748
6384,91084324335332240174264904873641679022842418142925757309938761885305760210414
6385,107106643063656603066416405671987090177299019203971172407589287396336058350078
6386,107693754531268307478941594238630797636056910686377023495374193180625887401264
6387,58097877576368741735268101523738065493497056881939087557179861057242187847385
6388,76061474374903471376026715659429583667655297816523183368010550677781146363689
6389,90263059624173380263508493291594953168412837378148300877134407919336937147724
6390,102526008324865035666754317607398170673975583176671836885714236765836768639781
6391,102073302563154793434139763003105682281998004810632090014989253272995449330757
6392,8087484851509340353339282499310457643010761573703065700221739272714725908787
6393,114040735412631056181406009718170869654917765119437961404238327909225254338841
6394,17836414367469498729380165909568496146643734804883567590831260924832490304263
6395,69714430060751585739044111614182359184799477149353339112877729067346860664059
6396,11236637546473881062489296229661966306793661655591926418810291037581574340138
6397,88411360363673003240584334340582524281077291456289664365155299468493966631557
6398,4867617601066468929652012115720571285498910214783448609227771952603156158204
6399,31928300254058276785077727308787730940688301406560511889068803038707077165661
6400,78602356247106632112682320284272132851982470982213938555162414183395957128809
